TxBENCH,0.96 beta,詳細ベンチマーク,

経過時間,現在の読み込み mB/s,現在の書き込み mB/s,現在の読み込み MB/s,現在の書き込み MB/s,現在の読み込み IO/s,現在の書き込み IO/s,現在の読み込み平均応答時間(ms),現在の書き込み平均応答時間(ms),現在の読み込み最小応答時間(ms),現在の書き込み最小応答時間(ms),現在の読み込み最大応答時間(ms),現在の書き込み最大応答時間(ms),現在の読み込みバイト数,現在の書き込みバイト数,現在の読み込みI/O数,現在の書き込みI/O数,全体の読み込み mB/s,全体の書き込み mB/s,全体の読み込み MB/s,全体の書き込み MB/s,全体の読み込み IO/s,全体の書き込み IO/s,全体の読み込み平均応答時間(ms),全体の書き込み平均応答時間(ms),全体の読み込み最小応答時間(ms),全体の書き込み最小応答時間(ms),全体の読み込み最大応答時間(ms),全体の書き込み最大応答時間(ms),全体の読み込みバイト数,全体の書き込みバイト数,全体の読み込みI/O数,全体の書き込みI/O数,
0:16:01:995,0.000000,0.016391,0.000000,0.015632,0.000000,4.001746,0.000000,256.190950,0.000000,237.163500,0.000000,275.188300,0,16384,0,4,0.000000,0.658572,0.000000,0.628063,0.000000,160.784098,0.000000,6.217644,0.000000,0.170000,0.000000,1446.785900,0,633540608,0,154673,
0:16:02:994,0.000000,0.016403,0.000000,0.015643,0.000000,4.004605,0.000000,235.460825,0.000000,232.746000,0.000000,239.690000,0,16384,0,4,0.000000,0.657906,0.000000,0.627428,0.000000,160.621480,0.000000,6.223572,0.000000,0.170000,0.000000,1446.785900,0,633556992,0,154677,
0:16:03:996,0.000000,0.016355,0.000000,0.015597,0.000000,3.992805,0.000000,248.691100,0.000000,229.194400,0.000000,257.102200,0,16384,0,4,0.000000,0.657239,0.000000,0.626792,0.000000,160.458708,0.000000,6.229842,0.000000,0.170000,0.000000,1446.785900,0,633573376,0,154681,
0:16:04:994,0.000000,0.020510,0.000000,0.019559,0.000000,5.007202,0.000000,208.822940,0.000000,0.441200,0.000000,293.482300,0,20480,0,5,0.000000,0.656580,0.000000,0.626163,0.000000,160.297849,0.000000,6.236391,0.000000,0.170000,0.000000,1446.785900,0,633593856,0,154686,
0:16:05:995,0.000000,0.016368,0.000000,0.015610,0.000000,3.996065,0.000000,279.757525,0.000000,236.046600,0.000000,326.518800,0,16384,0,4,0.000000,0.655917,0.000000,0.625531,0.000000,160.135885,0.000000,6.243464,0.000000,0.170000,0.000000,1446.785900,0,633610240,0,154690,
0:16:06:995,0.000000,0.016389,0.000000,0.015629,0.000000,4.001148,0.000000,252.515325,0.000000,238.596300,0.000000,273.807100,0,16384,0,4,0.000000,0.655255,0.000000,0.624900,0.000000,159.974467,0.000000,6.249832,0.000000,0.170000,0.000000,1446.785900,0,633626624,0,154694,
0:16:07:994,0.000000,0.016402,0.000000,0.015642,0.000000,4.004396,0.000000,248.640375,0.000000,232.304400,0.000000,270.937500,0,16384,0,4,0.000000,0.654596,0.000000,0.624272,0.000000,159.813516,0.000000,6.256099,0.000000,0.170000,0.000000,1446.785900,0,633643008,0,154698,
0:16:08:995,0.000000,0.012267,0.000000,0.011699,0.000000,2.994847,0.000000,271.249400,0.000000,255.648000,0.000000,301.358100,0,12288,0,3,0.000000,0.653932,0.000000,0.623638,0.000000,159.651401,0.000000,6.261238,0.000000,0.170000,0.000000,1446.785900,0,633655296,0,154701,
0:16:09:996,0.000000,0.016379,0.000000,0.015620,0.000000,3.998682,0.000000,254.769975,0.000000,246.776600,0.000000,263.987300,0,16384,0,4,0.000000,0.653275,0.000000,0.623011,0.000000,159.490880,0.000000,6.267663,0.000000,0.170000,0.000000,1446.785900,0,633671680,0,154705,
0:16:10:994,0.000000,0.016415,0.000000,0.015654,0.000000,4.007480,0.000000,257.668525,0.000000,251.330200,0.000000,266.975200,0,16384,0,4,0.000000,0.652620,0.000000,0.622387,0.000000,159.331050,0.000000,6.274163,0.000000,0.170000,0.000000,1446.785900,0,633688064,0,154709,
0:16:11:995,0.000000,0.016365,0.000000,0.015607,0.000000,3.995480,0.000000,255.389850,0.000000,240.816100,0.000000,271.593100,0,16384,0,4,0.000000,0.651965,0.000000,0.621762,0.000000,159.171058,0.000000,6.280604,0.000000,0.170000,0.000000,1446.785900,0,633704448,0,154713,
0:16:12:996,0.000000,0.016375,0.000000,0.015616,0.000000,3.997801,0.000000,257.000900,0.000000,255.254900,0.000000,259.449400,0,16384,0,4,0.000000,0.651311,0.000000,0.621139,0.000000,159.011490,0.000000,6.287086,0.000000,0.170000,0.000000,1446.785900,0,633720832,0,154717,
0:16:13:995,0.000000,0.016399,0.000000,0.015639,0.000000,4.003707,0.000000,256.190125,0.000000,239.983400,0.000000,273.489800,0,16384,0,4,0.000000,0.650660,0.000000,0.620518,0.000000,158.852490,0.000000,6.293547,0.000000,0.170000,0.000000,1446.785900,0,633737216,0,154721,
0:16:14:995,0.000000,0.016385,0.000000,0.015626,0.000000,4.000165,0.000000,256.183675,0.000000,253.996700,0.000000,258.382500,0,16384,0,4,0.000000,0.650009,0.000000,0.619897,0.000000,158.693673,0.000000,6.300007,0.000000,0.170000,0.000000,1446.785900,0,633753600,0,154725,
0:16:15:994,0.000000,0.016386,0.000000,0.015627,0.000000,4.000426,0.000000,256.702300,0.000000,251.393400,0.000000,261.264700,0,16384,0,4,0.000000,0.649360,0.000000,0.619278,0.000000,158.535191,0.000000,6.306480,0.000000,0.170000,0.000000,1446.785900,0,633769984,0,154729,
0:16:16:995,0.000000,0.016381,0.000000,0.015622,0.000000,3.999219,0.000000,254.678200,0.000000,239.477300,0.000000,272.635100,0,16384,0,4,0.000000,0.648712,0.000000,0.618660,0.000000,158.376985,0.000000,6.312901,0.000000,0.170000,0.000000,1446.785900,0,633786368,0,154733,
0:16:17:995,0.000000,0.012288,0.000000,0.011719,0.000000,2.999966,0.000000,257.955500,0.000000,256.205400,0.000000,261.059100,0,12288,0,3,0.000000,0.648061,0.000000,0.618039,0.000000,158.218109,0.000000,6.317780,0.000000,0.170000,0.000000,1446.785900,0,633798656,0,154736,
0:16:18:995,0.000000,0.016385,0.000000,0.015626,0.000000,4.000211,0.000000,256.211025,0.000000,247.528400,0.000000,264.499400,0,16384,0,4,0.000000,0.647416,0.000000,0.617424,0.000000,158.060590,0.000000,6.324239,0.000000,0.170000,0.000000,1446.785900,0,633815040,0,154740,
0:16:19:995,0.000000,0.016373,0.000000,0.015614,0.000000,3.997278,0.000000,255.412050,0.000000,246.802800,0.000000,262.468100,0,16384,0,4,0.000000,0.646772,0.000000,0.616810,0.000000,157.903275,0.000000,6.330678,0.000000,0.170000,0.000000,1446.785900,0,633831424,0,154744,
0:16:20:994,0.000000,0.016398,0.000000,0.015639,0.000000,4.003540,0.000000,252.206450,0.000000,245.270000,0.000000,259.145000,0,16384,0,4,0.000000,0.646130,0.000000,0.616197,0.000000,157.746531,0.000000,6.337034,0.000000,0.170000,0.000000,1446.785900,0,633847808,0,154748,
0:16:21:994,0.000000,0.016393,0.000000,0.015634,0.000000,4.002190,0.000000,260.985400,0.000000,246.950400,0.000000,294.890900,0,16384,0,4,0.000000,0.645489,0.000000,0.615586,0.000000,157.590053,0.000000,6.343616,0.000000,0.170000,0.000000,1446.785900,0,633864192,0,154752,
0:16:22:994,0.000000,0.016380,0.000000,0.015621,0.000000,3.999000,0.000000,255.641925,0.000000,244.302200,0.000000,263.860000,0,16384,0,4,0.000000,0.644849,0.000000,0.614976,0.000000,157.433765,0.000000,6.350059,0.000000,0.170000,0.000000,1446.785900,0,633880576,0,154756,
0:16:23:996,0.000000,0.020438,0.000000,0.019491,0.000000,4.989716,0.000000,204.051240,0.000000,0.396700,0.000000,259.419800,0,20480,0,5,0.000000,0.644213,0.000000,0.614369,0.000000,157.278522,0.000000,6.356447,0.000000,0.170000,0.000000,1446.785900,0,633901056,0,154761,
0:16:24:995,0.000000,0.020515,0.000000,0.019564,0.000000,5.008499,0.000000,205.982740,0.000000,0.397600,0.000000,270.377600,0,20480,0,5,0.000000,0.643581,0.000000,0.613766,0.000000,157.124194,0.000000,6.362896,0.000000,0.170000,0.000000,1446.785900,0,633921536,0,154766,
0:16:25:994,0.000000,0.016392,0.000000,0.015632,0.000000,4.001875,0.000000,256.672275,0.000000,256.160300,0.000000,257.939800,0,16384,0,4,0.000000,0.642945,0.000000,0.613160,0.000000,156.968969,0.000000,6.369365,0.000000,0.170000,0.000000,1446.785900,0,633937920,0,154770,
0:16:26:996,0.000000,0.016348,0.000000,0.015591,0.000000,3.991188,0.000000,256.191275,0.000000,244.739800,0.000000,266.034800,0,16384,0,4,0.000000,0.642309,0.000000,0.612553,0.000000,156.813633,0.000000,6.375822,0.000000,0.170000,0.000000,1446.785900,0,633954304,0,154774,
0:16:27:996,0.000000,0.016392,0.000000,0.015633,0.000000,4.001985,0.000000,256.189250,0.000000,238.934900,0.000000,273.459400,0,16384,0,4,0.000000,0.641675,0.000000,0.611949,0.000000,156.659041,0.000000,6.382278,0.000000,0.170000,0.000000,1446.785900,0,633970688,0,154778,
0:16:28:995,0.000000,0.012302,0.000000,0.011732,0.000000,3.003296,0.000000,256.444767,0.000000,244.156700,0.000000,268.227500,0,12288,0,3,0.000000,0.641040,0.000000,0.611343,0.000000,156.503846,0.000000,6.387124,0.000000,0.170000,0.000000,1446.785900,0,633982976,0,154781,
0:16:29:995,0.000000,0.020473,0.000000,0.019525,0.000000,4.998389,0.000000,204.838720,0.000000,0.537800,0.000000,267.132400,0,20480,0,5,0.000000,0.640413,0.000000,0.610745,0.000000,156.350759,0.000000,6.393535,0.000000,0.170000,0.000000,1446.785900,0,634003456,0,154786,
0:16:30:994,0.000000,0.016404,0.000000,0.015644,0.000000,4.004797,0.000000,256.175350,0.000000,240.927400,0.000000,282.228800,0,16384,0,4,0.000000,0.639784,0.000000,0.610145,0.000000,156.197213,0.000000,6.399990,0.000000,0.170000,0.000000,1446.785900,0,634019840,0,154790,
0:16:31:994,0.000000,0.016373,0.000000,0.015615,0.000000,3.997352,0.000000,256.189250,0.000000,256.179100,0.000000,256.198300,0,16384,0,4,0.000000,0.639155,0.000000,0.609546,0.000000,156.043682,0.000000,6.406444,0.000000,0.170000,0.000000,1446.785900,0,634036224,0,154794,
0:16:32:994,0.000000,0.016385,0.000000,0.015626,0.000000,4.000345,0.000000,253.312325,0.000000,244.861500,0.000000,256.406200,0,16384,0,4,0.000000,0.638528,0.000000,0.608948,0.000000,155.890579,0.000000,6.412824,0.000000,0.170000,0.000000,1446.785900,0,634052608,0,154798,
0:16:33:995,0.000000,0.016371,0.000000,0.015612,0.000000,3.996785,0.000000,250.226525,0.000000,239.293000,0.000000,275.186000,0,16384,0,4,0.000000,0.637901,0.000000,0.608350,0.000000,155.737644,0.000000,6.419124,0.000000,0.170000,0.000000,1446.785900,0,634068992,0,154802,
0:16:34:995,0.000000,0.016378,0.000000,0.015619,0.000000,3.998578,0.000000,263.337600,0.000000,248.798100,0.000000,277.163900,0,16384,0,4,0.000000,0.637277,0.000000,0.607754,0.000000,155.585087,0.000000,6.425763,0.000000,0.170000,0.000000,1446.785900,0,634085376,0,154806,
0:16:35:994,0.000000,0.016403,0.000000,0.015643,0.000000,4.004640,0.000000,258.253400,0.000000,256.199800,0.000000,263.591300,0,16384,0,4,0.000000,0.636654,0.000000,0.607160,0.000000,155.433073,0.000000,6.432270,0.000000,0.170000,0.000000,1446.785900,0,634101760,0,154810,
0:16:36:995,0.000000,0.016366,0.000000,0.015608,0.000000,3.995576,0.000000,256.160375,0.000000,248.018100,0.000000,271.746400,0,16384,0,4,0.000000,0.636031,0.000000,0.606566,0.000000,155.281011,0.000000,6.438722,0.000000,0.170000,0.000000,1446.785900,0,634118144,0,154814,
0:16:37:995,0.000000,0.016391,0.000000,0.015632,0.000000,4.001779,0.000000,251.715075,0.000000,238.996300,0.000000,262.746200,0,16384,0,4,0.000000,0.635410,0.000000,0.605975,0.000000,155.129494,0.000000,6.445059,0.000000,0.170000,0.000000,1446.785900,0,634134528,0,154818,
0:16:38:996,0.000000,0.016373,0.000000,0.015615,0.000000,3.997352,0.000000,245.759675,0.000000,238.233100,0.000000,257.583500,0,16384,0,4,0.000000,0.634790,0.000000,0.605383,0.000000,154.978110,0.000000,6.451242,0.000000,0.170000,0.000000,1446.785900,0,634150912,0,154822,
0:16:39:994,0.000000,0.016406,0.000000,0.015646,0.000000,4.005272,0.000000,259.452225,0.000000,233.013300,0.000000,279.816000,0,16384,0,4,0.000000,0.634173,0.000000,0.604794,0.000000,154.827334,0.000000,6.457779,0.000000,0.170000,0.000000,1446.785900,0,634167296,0,154826,
0:16:40:995,0.000000,0.012278,0.000000,0.011709,0.000000,2.997534,0.000000,270.240333,0.000000,252.334500,0.000000,279.870300,0,12288,0,3,0.000000,0.633551,0.000000,0.604201,0.000000,154.675530,0.000000,6.462890,0.000000,0.170000,0.000000,1446.785900,0,634179584,0,154829,
0:16:41:995,0.000000,0.016392,0.000000,0.015633,0.000000,4.002005,0.000000,257.167075,0.000000,252.537400,0.000000,260.103200,0,16384,0,4,0.000000,0.632935,0.000000,0.603614,0.000000,154.525231,0.000000,6.469366,0.000000,0.170000,0.000000,1446.785900,0,634195968,0,154833,
0:16:42:995,0.000000,0.016384,0.000000,0.015625,0.000000,4.000054,0.000000,252.118550,0.000000,235.948300,0.000000,269.000300,0,16384,0,4,0.000000,0.632321,0.000000,0.603028,0.000000,154.375157,0.000000,6.475712,0.000000,0.170000,0.000000,1446.785900,0,634212352,0,154837,
0:16:43:995,0.000000,0.016382,0.000000,0.015623,0.000000,3.999614,0.000000,226.492850,0.000000,222.074200,0.000000,234.382000,0,16384,0,4,0.000000,0.631707,0.000000,0.602443,0.000000,154.225365,0.000000,6.481396,0.000000,0.170000,0.000000,1446.785900,0,634228736,0,154841,
0:16:44:994,0.000000,0.016393,0.000000,0.015634,0.000000,4.002223,0.000000,290.007350,0.000000,234.619000,0.000000,327.675600,0,16384,0,4,0.000000,0.631095,0.000000,0.601859,0.000000,154.075971,0.000000,6.488720,0.000000,0.170000,0.000000,1446.785900,0,634245120,0,154845,
0:16:45:994,0.000000,0.016387,0.000000,0.015628,0.000000,4.000663,0.000000,245.521100,0.000000,231.601600,0.000000,256.268000,0,16384,0,4,0.000000,0.630484,0.000000,0.601277,0.000000,153.926814,0.000000,6.494895,0.000000,0.170000,0.000000,1446.785900,0,634261504,0,154849,
0:16:46:995,0.000000,0.016366,0.000000,0.015608,0.000000,3.995669,0.000000,258.533275,0.000000,228.211300,0.000000,288.744800,0,16384,0,4,0.000000,0.629874,0.000000,0.600694,0.000000,153.777763,0.000000,6.501405,0.000000,0.170000,0.000000,1446.785900,0,634277888,0,154853,
0:16:47:995,0.000000,0.016393,0.000000,0.015633,0.000000,4.002143,0.000000,253.528375,0.000000,235.929000,0.000000,282.250700,0,16384,0,4,0.000000,0.629265,0.000000,0.600114,0.000000,153.629254,0.000000,6.507786,0.000000,0.170000,0.000000,1446.785900,0,634294272,0,154857,
0:16:48:995,0.000000,0.016371,0.000000,0.015612,0.000000,3.996717,0.000000,243.270750,0.000000,235.059500,0.000000,251.978500,0,16384,0,4,0.000000,0.628657,0.000000,0.599535,0.000000,153.480833,0.000000,6.513901,0.000000,0.170000,0.000000,1446.785900,0,634310656,0,154861,
0:16:49:994,0.000000,0.016401,0.000000,0.015641,0.000000,4.004143,0.000000,264.905975,0.000000,242.276600,0.000000,280.159700,0,16384,0,4,0.000000,0.628052,0.000000,0.598957,0.000000,153.332989,0.000000,6.520575,0.000000,0.170000,0.000000,1446.785900,0,634327040,0,154865,
0:16:50:994,0.000000,0.016396,0.000000,0.015636,0.000000,4.002906,0.000000,257.073650,0.000000,225.007600,0.000000,296.356600,0,16384,0,4,0.000000,0.627447,0.000000,0.598380,0.000000,153.185389,0.000000,6.527047,0.000000,0.170000,0.000000,1446.785900,0,634343424,0,154869,
0:16:51:995,0.000000,0.012270,0.000000,0.011701,0.000000,2.995499,0.000000,270.574733,0.000000,247.973200,0.000000,314.832900,0,12288,0,3,0.000000,0.626839,0.000000,0.597800,0.000000,153.036756,0.000000,6.532162,0.000000,0.170000,0.000000,1446.785900,0,634355712,0,154872,
0:16:52:994,0.000000,0.016402,0.000000,0.015642,0.000000,4.004348,0.000000,259.925925,0.000000,223.209500,0.000000,289.259500,0,16384,0,4,0.000000,0.626237,0.000000,0.597226,0.000000,152.889795,0.000000,6.538706,0.000000,0.170000,0.000000,1446.785900,0,634372096,0,154876,
0:16:53:996,0.000000,0.020450,0.000000,0.019502,0.000000,4.992628,0.000000,204.951160,0.000000,0.465600,0.000000,263.357400,0,20480,0,5,0.000000,0.625638,0.000000,0.596655,0.000000,152.743723,0.000000,6.545111,0.000000,0.170000,0.000000,1446.785900,0,634392576,0,154881,
0:16:54:995,0.000000,0.016389,0.000000,0.015630,0.000000,4.001298,0.000000,250.455800,0.000000,233.254900,0.000000,256.209400,0,16384,0,4,0.000000,0.625038,0.000000,0.596083,0.000000,152.597225,0.000000,6.551411,0.000000,0.170000,0.000000,1446.785900,0,634408960,0,154885,
0:16:55:995,0.000000,0.020482,0.000000,0.019533,0.000000,5.000403,0.000000,206.732960,0.000000,0.446700,0.000000,269.680400,0,20480,0,5,0.000000,0.624443,0.000000,0.595515,0.000000,152.451963,0.000000,6.557873,0.000000,0.170000,0.000000,1446.785900,0,634429440,0,154890,
0:16:56:994,0.000000,0.020494,0.000000,0.019544,0.000000,5.003370,0.000000,207.837040,0.000000,0.399300,0.000000,282.988300,0,20480,0,5,0.000000,0.623850,0.000000,0.594950,0.000000,152.307076,0.000000,6.564370,0.000000,0.170000,0.000000,1446.785900,0,634449920,0,154895,
0:16:57:995,0.000000,0.016379,0.000000,0.015620,0.000000,3.998712,0.000000,242.256500,0.000000,228.220400,0.000000,271.365200,0,16384,0,4,0.000000,0.623253,0.000000,0.594380,0.000000,152.161342,0.000000,6.570456,0.000000,0.170000,0.000000,1446.785900,0,634466304,0,154899,
0:16:58:994,0.000000,0.016395,0.000000,0.015636,0.000000,4.002778,0.000000,256.882125,0.000000,237.120100,0.000000,269.724900,0,16384,0,4,0.000000,0.622658,0.000000,0.593813,0.000000,152.016045,0.000000,6.576920,0.000000,0.170000,0.000000,1446.785900,0,634482688,0,154903,
0:16:59:994,0.000000,0.016381,0.000000,0.015622,0.000000,3.999215,0.000000,237.115850,0.000000,225.027100,0.000000,260.659500,0,16384,0,4,0.000000,0.622063,0.000000,0.593246,0.000000,151.870901,0.000000,6.582873,0.000000,0.170000,0.000000,1446.785900,0,634499072,0,154907,
0:17:00:994,0.000000,0.012287,0.000000,0.011717,0.000000,2.999636,0.000000,299.434900,0.000000,284.308200,0.000000,307.123600,0,12288,0,3,0.000000,0.621466,0.000000,0.592676,0.000000,151.725073,0.000000,6.588544,0.000000,0.170000,0.000000,1446.785900,0,634511360,0,154910,
0:17:01:994,0.000000,0.016396,0.000000,0.015637,0.000000,4.003027,0.000000,250.770700,0.000000,232.744800,0.000000,260.342000,0,16384,0,4,0.000000,0.620874,0.000000,0.592112,0.000000,151.580639,0.000000,6.594849,0.000000,0.170000,0.000000,1446.785900,0,634527744,0,154914,
0:17:02:994,0.000000,0.016380,0.000000,0.015621,0.000000,3.998911,0.000000,255.739100,0.000000,243.727800,0.000000,270.398700,0,16384,0,4,0.000000,0.620283,0.000000,0.591548,0.000000,151.436334,0.000000,6.601282,0.000000,0.170000,0.000000,1446.785900,0,634544128,0,154918,
0:17:03:994,0.000000,0.016381,0.000000,0.015622,0.000000,3.999277,0.000000,262.072950,0.000000,254.015500,0.000000,279.104800,0,16384,0,4,0.000000,0.619693,0.000000,0.590986,0.000000,151.292326,0.000000,6.607878,0.000000,0.170000,0.000000,1446.785900,0,634560512,0,154922,
0:17:04:995,0.000000,0.016375,0.000000,0.015617,0.000000,3.997862,0.000000,256.185425,0.000000,234.166000,0.000000,282.966000,0,16384,0,4,0.000000,0.619104,0.000000,0.590424,0.000000,151.148546,0.000000,6.614322,0.000000,0.170000,0.000000,1446.785900,0,634576896,0,154926,
0:17:05:994,0.000000,0.016401,0.000000,0.015641,0.000000,4.004085,0.000000,252.897075,0.000000,222.918000,0.000000,289.190300,0,16384,0,4,0.000000,0.618518,0.000000,0.589864,0.000000,151.005275,0.000000,6.620681,0.000000,0.170000,0.000000,1446.785900,0,634593280,0,154930,
0:17:06:995,0.000000,0.016358,0.000000,0.015600,0.000000,3.993581,0.000000,259.485250,0.000000,237.509300,0.000000,274.918700,0,16384,0,4,0.000000,0.617930,0.000000,0.589304,0.000000,150.861897,0.000000,6.627209,0.000000,0.170000,0.000000,1446.785900,0,634609664,0,154934,
0:17:07:995,0.000000,0.016396,0.000000,0.015636,0.000000,4.002827,0.000000,248.796675,0.000000,225.378100,0.000000,271.366200,0,16384,0,4,0.000000,0.617346,0.000000,0.588747,0.000000,150.719138,0.000000,6.633461,0.000000,0.170000,0.000000,1446.785900,0,634626048,0,154938,
0:17:08:994,0.000000,0.016397,0.000000,0.015637,0.000000,4.003112,0.000000,257.610825,0.000000,222.568000,0.000000,321.577400,0,16384,0,4,0.000000,0.616762,0.000000,0.588190,0.000000,150.576666,0.000000,6.639940,0.000000,0.170000,0.000000,1446.785900,0,634642432,0,154942,
0:17:09:994,0.000000,0.012287,0.000000,0.011718,0.000000,2.999806,0.000000,264.158033,0.000000,254.946200,0.000000,280.037400,0,12288,0,3,0.000000,0.616175,0.000000,0.587630,0.000000,150.433377,0.000000,6.644926,0.000000,0.170000,0.000000,1446.785900,0,634654720,0,154945,
0:17:10:995,0.000000,0.020464,0.000000,0.019516,0.000000,4.996134,0.000000,247.814000,0.000000,227.099200,0.000000,256.184900,0,20480,0,5,0.000000,0.615597,0.000000,0.587079,0.000000,150.292203,0.000000,6.652708,0.000000,0.170000,0.000000,1446.785900,0,634675200,0,154950,
0:17:11:994,0.000000,0.012291,0.000000,0.011721,0.000000,3.000697,0.000000,270.608367,0.000000,252.814000,0.000000,287.933400,0,12288,0,3,0.000000,0.615012,0.000000,0.586522,0.000000,150.149510,0.000000,6.657819,0.000000,0.170000,0.000000,1446.785900,0,634687488,0,154953,
0:17:12:994,0.000000,0.016382,0.000000,0.015623,0.000000,3.999490,0.000000,250.310225,0.000000,238.548700,0.000000,256.186300,0,16384,0,4,0.000000,0.614433,0.000000,0.585969,0.000000,150.008010,0.000000,6.664108,0.000000,0.170000,0.000000,1446.785900,0,634703872,0,154957,
0:17:13:994,0.000000,0.016390,0.000000,0.015631,0.000000,4.001491,0.000000,252.857650,0.000000,222.417800,0.000000,271.150100,0,16384,0,4,0.000000,0.613855,0.000000,0.585417,0.000000,149.866856,0.000000,6.670463,0.000000,0.170000,0.000000,1446.785900,0,634720256,0,154961,
0:17:14:994,0.000000,0.012286,0.000000,0.011717,0.000000,2.999478,0.000000,303.168267,0.000000,293.012900,0.000000,321.760600,0,12288,0,3,0.000000,0.613273,0.000000,0.584863,0.000000,149.724929,0.000000,6.676203,0.000000,0.170000,0.000000,1446.785900,0,634732544,0,154964,
0:17:15:995,0.000000,0.016374,0.000000,0.015615,0.000000,3.997488,0.000000,310.633725,0.000000,281.145300,0.000000,345.429800,0,16384,0,4,0.000000,0.612697,0.000000,0.584313,0.000000,149.584176,0.000000,6.684049,0.000000,0.170000,0.000000,1446.785900,0,634748928,0,154968,
